tSNE1,tSNE2,group
2.1071885,15.430838,PubChem candidate
-27.39984,94.41516,PubChem candidate
6.5855684,-75.646736,PubChem candidate
35.555393,-31.836248,PubChem candidate
-22.363554,-92.366425,PubChem candidate
-50.143833,-79.701,PubChem candidate
-30.945362,-88.546555,PubChem candidate
-77.85718,52.653244,PubChem candidate
66.17154,-13.40234,PubChem candidate
116.927185,-11.992325,PubChem candidate
-5.323766,24.220932,PubChem candidate
-35.100258,-38.87452,PubChem candidate
37.390057,11.725498,PubChem candidate
29.630358,112.27752,PubChem candidate
-59.118874,-63.838524,PubChem candidate
-32.3625,105.63366,PubChem candidate
35.68671,-34.075882,PubChem candidate
66.66164,-14.467607,PubChem candidate
64.21009,-78.85683,PubChem candidate
-39.15084,-28.943573,PubChem candidate
0.08185665,-105.75683,PubChem candidate
70.772934,-42.835445,PubChem candidate
-59.029896,37.699646,PubChem candidate
11.762556,64.86751,PubChem candidate
-128.2914,-0.8874645,PubChem candidate
-10.186986,45.407578,PubChem candidate
-68.09614,18.585154,PubChem candidate
41.373775,-58.89034,PubChem candidate
6.715369,-105.981766,PubChem candidate
45.536068,-48.992462,PubChem candidate
-52.245056,-82.02787,PubChem candidate
-15.299766,121.021126,PubChem candidate
31.911077,25.920435,PubChem candidate
-80.240135,52.81161,PubChem candidate
85.92481,44.08113,PubChem candidate
-44.641994,68.09218,PubChem candidate
-18.47185,-39.3961,PubChem candidate
-47.838108,-67.55676,PubChem candidate
-12.920654,-7.7874284,PubChem candidate
18.624931,-42.028904,PubChem candidate
-24.162075,43.641808,PubChem candidate
-44.795143,-65.42477,PubChem candidate
-29.286062,-86.62387,PubChem candidate
25.905102,-53.391197,PubChem candidate
-13.300055,-36.234028,PubChem candidate
-27.247543,-39.61147,PubChem candidate
-11.750158,-37.62504,PubChem candidate
90.16227,-42.038853,PubChem candidate
-41.83265,-77.59138,PubChem candidate
-33.773,101.33501,PubChem candidate
4.790449,-9.542473,PubChem candidate
-38.9653,-16.543846,PubChem candidate
-12.989609,9.356543,PubChem candidate
9.286984,103.35767,PubChem candidate
29.924318,41.93355,PubChem candidate
17.862427,67.422356,PubChem candidate
-1.6804842,116.606926,PubChem candidate
-42.911633,20.052153,PubChem candidate
35.447292,-35.009354,PubChem candidate
-7.491432,-92.223976,PubChem candidate
67.766884,-60.5994,PubChem candidate
63.461624,-49.56199,PubChem candidate
-114.26277,-26.728767,PubChem candidate
92.35782,27.436432,PubChem candidate
6.4853663,-111.872086,PubChem candidate
-14.105971,111.93673,PubChem candidate
-14.491987,117.312515,PubChem candidate
-92.81125,22.237368,PubChem candidate
-57.24753,69.97317,PubChem candidate
-13.471053,-105.57734,PubChem candidate
6.9092,-71.22223,PubChem candidate
-0.28548625,81.52195,PubChem candidate
103.37748,35.610935,PubChem candidate
-71.52195,-8.461324,PubChem candidate
6.9355226,-73.0371,PubChem candidate
-13.529017,-25.777668,PubChem candidate
-28.403675,-98.40033,PubChem candidate
-15.956769,118.34489,PubChem candidate
-22.366093,-89.021324,PubChem candidate
-56.863575,65.22156,PubChem candidate
17.436335,-37.606503,PubChem candidate
-14.9026,82.97774,PubChem candidate
34.067818,13.374303,PubChem candidate
-10.04339,1.3095858,PubChem candidate
-111.16373,-28.176205,PubChem candidate
15.735926,-6.384542,PubChem candidate
64.2483,-58.92917,PubChem candidate
-44.488216,38.723415,PubChem candidate
-30.8078,-95.34638,PubChem candidate
10.427211,110.70434,PubChem candidate
13.96337,66.0206,PubChem candidate
0.5622921,-110.16687,PubChem candidate
-32.27136,22.783266,PubChem candidate
-125.3966,1.2860231,PubChem candidate
-35.585373,-23.906199,PubChem candidate
64.68448,-67.32367,PubChem candidate
-94.94875,2.622702,PubChem candidate
48.57096,40.247616,PubChem candidate
-29.413671,54.83234,PubChem candidate
0.16725102,-60.16751,PubChem candidate
-2.109188,-111.738365,PubChem candidate
13.372786,64.301186,PubChem candidate
-24.2072,-54.393425,PubChem candidate
109.42714,-30.168715,PubChem candidate
-79.08647,-1.1264474,PubChem candidate
-38.10878,24.230076,PubChem candidate
76.87813,9.597573,PubChem candidate
36.567333,87.64526,PubChem candidate
-70.04461,-51.827637,PubChem candidate
37.07996,108.04959,PubChem candidate
-101.90222,10.79112,PubChem candidate
-10.756533,17.631237,PubChem candidate
-59.33155,-45.646526,PubChem candidate
-95.165665,-20.178751,PubChem candidate
-4.855968,43.992054,PubChem candidate
-46.75018,70.549805,PubChem candidate
40.49688,93.537476,PubChem candidate
53.308746,-81.93945,PubChem candidate
-52.42372,-29.284296,PubChem candidate
-9.947675,1.4211258,PubChem candidate
-42.390358,-10.630906,PubChem candidate
-16.798746,4.0746026,PubChem candidate
-95.97487,7.1805325,PubChem candidate
-30.13382,93.88834,PubChem candidate
-23.194178,114.68909,PubChem candidate
-65.1637,-45.846645,PubChem candidate
-113.651665,-0.96907765,PubChem candidate
13.413784,19.896507,PubChem candidate
-60.107548,-45.371136,PubChem candidate
26.759361,-53.229115,PubChem candidate
-33.887794,-42.31115,PubChem candidate
2.6767254,-58.985817,PubChem candidate
107.7269,-31.69539,PubChem candidate
8.462676,-60.149723,PubChem candidate
-18.652138,-28.26212,PubChem candidate
-10.056962,-90.5392,PubChem candidate
-41.382397,-27.378702,PubChem candidate
9.157873,102.83016,PubChem candidate
-98.40714,-32.667988,PubChem candidate
-36.836536,-44.577713,PubChem candidate
-76.05027,-10.283379,PubChem candidate
-10.697546,-101.78118,PubChem candidate
-1.9600133,109.520775,PubChem candidate
59.38845,101.99574,PubChem candidate
44.22895,-87.53123,PubChem candidate
-48.06176,-81.97477,PubChem candidate
-19.708775,-29.27487,PubChem candidate
-60.433212,12.619063,PubChem candidate
92.90752,-43.262043,PubChem candidate
-96.39937,-19.719503,PubChem candidate
-7.131937,22.74668,PubChem candidate
-50.898884,-33.39819,PubChem candidate
-25.616594,90.54494,PubChem candidate
107.62949,-31.578445,PubChem candidate
12.744643,65.58562,PubChem candidate
-16.087646,22.621336,PubChem candidate
-59.89846,14.808216,PubChem candidate
-37.36148,25.044077,PubChem candidate
-5.457665,8.293598,PubChem candidate
-80.240135,52.81161,PubChem candidate
69.87739,16.329035,PubChem candidate
-0.22151062,96.39388,PubChem candidate
-19.180386,40.157368,PubChem candidate
-16.433842,21.154968,PubChem candidate
-18.657757,-107.00463,PubChem candidate
-43.94395,-17.89816,PubChem candidate
-32.36758,105.6538,PubChem candidate
5.598104,-57.09087,PubChem candidate
15.2944145,-105.45427,PubChem candidate
-18.344744,13.741703,PubChem candidate
-21.025427,-8.255834,PubChem candidate
-71.7287,3.8754678,PubChem candidate
-14.94663,94.70899,PubChem candidate
-13.5479355,68.16673,PubChem candidate
95.9247,-4.121627,PubChem candidate
10.449316,106.983025,PubChem candidate
-10.455003,-90.587494,PubChem candidate
-60.277042,12.405619,PubChem candidate
-27.417822,-5.473588,PubChem candidate
-29.166563,-31.824516,PubChem candidate
-33.77353,-93.848015,PubChem candidate
-116.89379,-26.324797,PubChem candidate
-4.519952,3.812596,PubChem candidate
-31.468916,-48.002872,PubChem candidate
-36.59462,43.333706,PubChem candidate
-25.067503,-93.909874,PubChem candidate
-27.859589,-11.2290325,PubChem candidate
-29.650694,-85.41822,PubChem candidate
23.218521,27.729647,PubChem candidate
117.90273,32.203625,PubChem candidate
101.094185,4.230147,PubChem candidate
-97.32191,-39.458527,PubChem candidate
-14.1899,-108.342354,PubChem candidate
69.02079,14.04402,PubChem candidate
46.314785,-79.25639,PubChem candidate
36.975365,105.29599,PubChem candidate
91.7313,-25.113121,PubChem candidate
-55.057938,69.622055,PubChem candidate
-19.885693,-53.15668,PubChem candidate
7.2756705,-77.38626,PubChem candidate
-33.625328,-36.8572,PubChem candidate
-72.097534,16.795715,PubChem candidate
66.82454,-73.46968,PubChem candidate
93.74909,-25.531588,PubChem candidate
-49.848835,79.633804,PubChem candidate
-14.904886,-41.191513,PubChem candidate
-12.328251,-46.877556,PubChem candidate
-29.555841,42.645004,PubChem candidate
65.657974,-63.119534,PubChem candidate
-111.48077,-30.132917,PubChem candidate
-64.48373,-47.631447,PubChem candidate
-78.93974,53.656315,PubChem candidate
-43.48702,-9.07167,PubChem candidate
3.4421535,-14.640221,PubChem candidate
7.455976,-76.78459,PubChem candidate
-24.881943,92.2358,PubChem candidate
-4.6529098,22.58296,PubChem candidate
40.89092,51.05786,PubChem candidate
-72.11409,13.851477,PubChem candidate
36.592026,83.60083,PubChem candidate
-18.169298,59.232697,PubChem candidate
-2.5355046,-100.99178,PubChem candidate
-80.2414,51.33276,PubChem candidate
49.607903,95.15298,PubChem candidate
-52.364197,-78.19763,PubChem candidate
-25.935545,-96.85172,PubChem candidate
109.96086,23.957018,PubChem candidate
-34.06104,22.883295,PubChem candidate
13.3105545,64.33778,PubChem candidate
33.96196,107.19245,PubChem candidate
-77.85718,52.653244,PubChem candidate
-41.590263,-77.69841,PubChem candidate
-7.525845,-92.60507,PubChem candidate
-16.03443,108.07741,PubChem candidate
110.73212,-26.881676,PubChem candidate
52.811607,-18.594524,PubChem candidate
-26.109936,-96.960014,PubChem candidate
-21.960552,-53.432304,PubChem candidate
-18.987171,59.15784,PubChem candidate
9.990407,0.4820079,PubChem candidate
6.9584866,109.65412,PubChem candidate
-55.93375,65.637856,PubChem candidate
-1.9879652,12.716512,PubChem candidate
-55.79416,66.03042,PubChem candidate
-19.444817,12.506863,PubChem candidate
12.6417265,-67.86643,PubChem candidate
35.803753,-69.72219,PubChem candidate
69.05934,-47.555607,PubChem candidate
-113.00672,-31.1819,PubChem candidate
-20.118973,60.254654,PubChem candidate
27.058582,-52.660896,PubChem candidate
1.1757437,3.0447412,PubChem candidate
3.7773323,-50.670456,PubChem candidate
-20.882303,40.14207,PubChem candidate
-69.54588,-2.2374883,PubChem candidate
25.141966,-53.23905,PubChem candidate
-52.776966,-63.35412,PubChem candidate
115.41222,-22.715435,PubChem candidate
7.3243146,-50.71482,PubChem candidate
43.00821,52.532753,PubChem candidate
24.631342,-58.53506,PubChem candidate
-74.06735,-10.921257,PubChem candidate
-43.29096,-66.74439,PubChem candidate
-29.382074,55.003468,PubChem candidate
-16.166828,18.273932,PubChem candidate
5.968133,-61.583363,PubChem candidate
-15.069796,-108.653305,PubChem candidate
106.21724,-35.77318,PubChem candidate
95.63029,-6.7208614,PubChem candidate
70.422554,2.9784925,PubChem candidate
0.674673,81.355354,PubChem candidate
-48.547813,-17.564793,PubChem candidate
-89.93524,-21.275152,PubChem candidate
-9.851275,-98.2444,PubChem candidate
16.1763,-107.11871,PubChem candidate
-9.958602,-101.27159,PubChem candidate
-13.584509,-103.243576,PubChem candidate
-93.76043,28.404762,PubChem candidate
-1.2339314,81.71993,PubChem candidate
-10.113704,-100.58053,PubChem candidate
33.715927,26.050697,PubChem candidate
-55.180073,65.01183,PubChem candidate
-53.900932,37.773956,PubChem candidate
43.985653,-92.54346,PubChem candidate
-28.559834,99.83526,PubChem candidate
-14.530629,-109.607735,PubChem candidate
-44.86752,-65.12425,PubChem candidate
-1.0889508,-112.39246,PubChem candidate
27.693817,37.081284,PubChem candidate
3.9133983,-56.152195,PubChem candidate
75.43499,53.750614,PubChem candidate
23.281128,-40.755703,PubChem candidate
44.072502,-89.88855,PubChem candidate
-22.980738,-52.528336,PubChem candidate
28.638994,112.01658,PubChem candidate
-64.38966,0.9460772,PubChem candidate
93.87688,29.930397,PubChem candidate
-10.823778,-94.073105,PubChem candidate
-23.499931,42.336647,PubChem candidate
-18.882374,72.93096,PubChem candidate
-20.020348,87.94986,PubChem candidate
43.936314,49.88963,PubChem candidate
8.29375,-75.93479,PubChem candidate
11.039373,111.340126,PubChem candidate
-124.684906,-1.7409347,PubChem candidate
34.360554,-30.923716,PubChem candidate
-18.067062,56.06839,PubChem candidate
-12.493582,106.40874,PubChem candidate
-11.25314,-96.1715,PubChem candidate
-16.559,-20.369751,PubChem candidate
41.444923,-93.386055,PubChem candidate
89.44764,-29.689178,PubChem candidate
-8.16912,-92.9953,PubChem candidate
15.7091465,-2.7689703,PubChem candidate
-6.50182,24.12188,PubChem candidate
-56.952816,39.155674,PubChem candidate
-99.40346,24.371958,PubChem candidate
41.7226,-89.12758,PubChem candidate
-59.672424,35.175133,PubChem candidate
-28.710709,-7.5202794,PubChem candidate
-65.30236,6.1307635,PubChem candidate
9.211071,-52.40468,PubChem candidate
-61.121834,-64.07744,PubChem candidate
3.354283,-60.077408,PubChem candidate
-2.7877781,23.866846,PubChem candidate
-37.32258,60.60591,PubChem candidate
-49.31024,-81.32234,PubChem candidate
-16.272545,76.40451,PubChem candidate
58.389393,29.181993,PubChem candidate
-24.18734,-26.99095,PubChem candidate
-104.28461,18.106625,PubChem candidate
6.9982452,96.34215,PubChem candidate
67.03903,-57.95567,PubChem candidate
7.3669252,-112.02461,PubChem candidate
-38.01569,65.08651,PubChem candidate
12.554253,-45.605545,PubChem candidate
-98.929756,21.222885,PubChem candidate
107.55131,-0.7774591,PubChem candidate
-32.493294,-94.90088,PubChem candidate
35.83356,89.55241,PubChem candidate
25.20414,-57.13838,PubChem candidate
93.58603,26.106356,PubChem candidate
-39.097614,-27.54273,PubChem candidate
21.904974,-66.19516,PubChem candidate
13.917692,65.91966,PubChem candidate
92.46479,30.149519,PubChem candidate
-8.470015,-37.255043,PubChem candidate
-1.7481034,12.127299,PubChem candidate
12.8750305,-55.641605,PubChem candidate
-59.24963,36.409477,PubChem candidate
-9.963954,74.52232,PubChem candidate
66.49508,-72.6566,PubChem candidate
-14.841665,-109.37465,PubChem candidate
105.60219,-33.714996,PubChem candidate
-67.22038,-0.27583838,PubChem candidate
9.826028,19.5175,PubChem candidate
11.848533,109.26276,PubChem candidate
-113.68132,-1.3001933,PubChem candidate
-24.15728,115.37186,PubChem candidate
-27.474947,-97.92879,PubChem candidate
-15.117873,-18.700312,PubChem candidate
3.0439873,5.0621285,PubChem candidate
52.063305,-87.60743,PubChem candidate
-45.46291,42.070324,PubChem candidate
98.213036,-6.25947,PubChem candidate
-66.28173,-42.351017,PubChem candidate
59.249714,102.48705,PubChem candidate
-53.484814,40.55848,PubChem candidate
-68.23741,-47.283184,PubChem candidate
107.50728,-31.168264,PubChem candidate
-10.11427,-101.43035,PubChem candidate
-15.944034,-32.469982,PubChem candidate
117.65583,-27.546207,PubChem candidate
49.39681,-9.715548,PubChem candidate
7.338084,106.47985,PubChem candidate
8.209264,94.4289,PubChem candidate
31.852688,42.989063,PubChem candidate
69.39366,-74.30765,PubChem candidate
65.42181,-69.97441,PubChem candidate
-61.991665,-44.51307,PubChem candidate
-13.637749,111.24344,PubChem candidate
-119.739586,2.79827,PubChem candidate
5.7697606,-109.03097,PubChem candidate
14.284141,67.01627,PubChem candidate
10.299265,109.33511,PubChem candidate
-18.725046,-30.018091,PubChem candidate
-60.435215,35.941303,PubChem candidate
-14.134093,21.08639,PubChem candidate
-0.23827857,-105.544525,PubChem candidate
60.937126,-75.82886,PubChem candidate
-2.9090743,117.4886,PubChem candidate
54.777344,-26.848078,PubChem candidate
112.64389,-11.170302,PubChem candidate
-16.407526,115.40115,PubChem candidate
0.2018043,8.318997,PubChem candidate
8.976496,-42.52723,PubChem candidate
-13.933938,-36.282692,PubChem candidate
-16.347897,18.177704,PubChem candidate
100.1674,22.613827,PubChem candidate
-8.858987,-18.619257,PubChem candidate
114.32714,-37.3425,PubChem candidate
-51.924164,79.15777,PubChem candidate
-51.632294,-13.917765,PubChem candidate
-43.05505,20.442148,PubChem candidate
33.49536,25.857023,PubChem candidate
-71.68717,-53.7127,PubChem candidate
57.58732,-6.8928285,PubChem candidate
-35.765465,-46.530533,PubChem candidate
82.83506,44.918182,PubChem candidate
16.50893,-38.453503,PubChem candidate
-7.884841,-31.70776,PubChem candidate
-20.481588,90.83027,PubChem candidate
-31.695095,-45.880615,PubChem candidate
-28.590893,92.4585,PubChem candidate
-34.873127,103.27812,PubChem candidate
-48.791668,-16.422695,PubChem candidate
-66.418335,16.420534,PubChem candidate
-39.7563,-76.29074,PubChem candidate
-33.405487,-72.75546,PubChem candidate
39.399086,90.06635,PubChem candidate
-13.943753,83.28853,PubChem candidate
35.445103,84.95907,PubChem candidate
11.298042,7.636854,PubChem candidate
3.8784482,-74.977295,PubChem candidate
-34.919888,-51.61292,PubChem candidate
-52.645245,34.241966,PubChem candidate
60.726162,-76.02284,PubChem candidate
-18.998463,42.65538,PubChem candidate
-127.072945,4.3746066,PubChem candidate
-16.394144,82.439865,PubChem candidate
-34.512054,-95.88656,PubChem candidate
-41.640568,-16.202087,PubChem candidate
-15.801378,-39.669334,PubChem candidate
0.46443474,8.09145,PubChem candidate
-23.342545,-93.76675,PubChem candidate
-40.404064,69.65283,PubChem candidate
-16.540415,49.868603,PubChem candidate
73.46778,4.9760356,PubChem candidate
8.88661,-56.10242,PubChem candidate
-33.243893,43.363667,PubChem candidate
-40.87694,22.554077,PubChem candidate
-56.61605,65.128944,PubChem candidate
-135.0688,-7.3167562,PubChem candidate
-1.414189,-103.289215,PubChem candidate
-10.700725,-17.704927,PubChem candidate
42.11323,84.49625,PubChem candidate
-20.801914,5.810192,PubChem candidate
